Alert_ID,Investigator_ID,Investigation_Start,Investigation_End,Resolution_Time_Minutes,Outcome
348,INV_25,2020-01-02 09:46:00,2020-01-02 12:00:00,134,False Positive
349,INV_15,2020-01-02 09:49:00,2020-01-02 12:31:00,162,False Positive
350,INV_15,2020-01-02 09:25:00,2020-01-02 11:11:00,106,False Positive
351,INV_6,2020-01-02 10:10:00,2020-01-02 11:48:00,98,Fraud
352,INV_3,2020-01-02 09:56:00,2020-01-02 10:32:00,36,Fraud
353,INV_15,2020-01-02 09:26:00,2020-01-02 09:54:00,28,Fraud
354,INV_7,2020-01-02 10:12:00,2020-01-02 13:04:00,172,Fraud
355,INV_13,2020-01-02 10:00:00,2020-01-02 12:17:00,137,Fraud
356,INV_18,2020-01-02 09:40:00,2020-01-02 09:55:00,15,False Positive
357,INV_1,2020-01-02 10:55:00,2020-01-02 13:19:00,144,Fraud
358,INV_16,2020-01-02 10:09:00,2020-01-02 12:21:00,132,False Positive
359,INV_6,2020-01-02 09:22:00,2020-01-02 10:51:00,89,Fraud
360,INV_7,2020-01-02 09:21:00,2020-01-02 11:06:00,105,Fraud
361,INV_10,2020-01-02 10:54:00,2020-01-02 12:32:00,98,False Positive
362,INV_18,2020-01-02 11:36:00,2020-01-02 13:17:00,101,Fraud
363,INV_2,2020-01-02 11:18:00,2020-01-02 12:09:00,51,Fraud
364,INV_22,2020-01-02 10:22:00,2020-01-02 12:05:00,103,False Positive
365,INV_2,2020-01-02 11:13:00,2020-01-02 12:26:00,73,Fraud
366,INV_17,2020-01-02 10:38:00,2020-01-02 11:24:00,46,Fraud
367,INV_16,2020-01-02 10:23:00,2020-01-02 11:42:00,79,Fraud
368,INV_25,2020-01-02 10:07:00,2020-01-02 11:33:00,86,False Positive
369,INV_7,2020-01-02 11:24:00,2020-01-02 13:07:00,103,Fraud
370,INV_13,2020-01-02 10:23:00,2020-01-02 11:51:00,88,False Positive
371,INV_2,2020-01-02 10:30:00,2020-01-02 10:58:00,28,Fraud
372,INV_8,2020-01-02 10:24:00,2020-01-02 12:06:00,102,False Positive
373,INV_20,2020-01-02 10:46:00,2020-01-02 12:11:00,85,False Positive
374,INV_3,2020-01-02 10:51:00,2020-01-02 13:01:00,130,Fraud
375,INV_25,2020-01-02 10:11:00,2020-01-02 11:29:00,78,Fraud
376,INV_21,2020-01-02 10:55:00,2020-01-02 13:54:00,179,False Positive
377,INV_19,2020-01-02 10:17:00,2020-01-02 10:40:00,23,Fraud
378,INV_17,2020-01-02 11:10:00,2020-01-02 14:02:00,172,Fraud
379,INV_14,2020-01-02 11:17:00,2020-01-02 11:59:00,42,Fraud
380,INV_19,2020-01-02 10:19:00,2020-01-02 11:05:00,46,False Positive
381,INV_3,2020-01-02 11:51:00,2020-01-02 12:45:00,54,Fraud
382,INV_7,2020-01-02 10:37:00,2020-01-02 11:45:00,68,False Positive
383,INV_8,2020-01-02 10:49:00,2020-01-02 12:21:00,92,False Positive
384,INV_16,2020-01-02 12:25:00,2020-01-02 14:23:00,118,Fraud
385,INV_25,2020-01-02 12:40:00,2020-01-02 14:27:00,107,False Positive
386,INV_21,2020-01-02 12:08:00,2020-01-02 13:49:00,101,Fraud
387,INV_6,2020-01-02 11:25:00,2020-01-02 13:14:00,109,Fraud
388,INV_24,2020-01-02 12:47:00,2020-01-02 13:19:00,32,Fraud
389,INV_13,2020-01-02 11:07:00,2020-01-02 13:17:00,130,Fraud
390,INV_5,2020-01-02 11:50:00,2020-01-02 12:35:00,45,False Positive
391,INV_15,2020-01-02 12:05:00,2020-01-02 14:18:00,133,False Positive
392,INV_5,2020-01-02 11:28:00,2020-01-02 12:53:00,85,Fraud
393,INV_2,2020-01-02 12:49:00,2020-01-02 15:01:00,132,Fraud
394,INV_17,2020-01-02 11:37:00,2020-01-02 14:25:00,168,Fraud
395,INV_3,2020-01-02 12:47:00,2020-01-02 14:07:00,80,Fraud
396,INV_23,2020-01-02 11:37:00,2020-01-02 13:21:00,104,False Positive
397,INV_23,2020-01-02 12:41:00,2020-01-02 14:50:00,129,Fraud
398,INV_19,2020-01-02 11:25:00,2020-01-02 11:37:00,12,Fraud
399,INV_18,2020-01-02 13:06:00,2020-01-02 15:00:00,114,False Positive
400,INV_11,2020-01-02 13:10:00,2020-01-02 13:36:00,26,False Positive
401,INV_6,2020-01-02 12:51:00,2020-01-02 13:47:00,56,Fraud
402,INV_9,2020-01-02 13:50:00,2020-01-02 14:09:00,19,Fraud
403,INV_15,2020-01-02 13:14:00,2020-01-02 15:19:00,125,Fraud
404,INV_22,2020-01-02 12:07:00,2020-01-02 13:14:00,67,Fraud
405,INV_10,2020-01-02 13:20:00,2020-01-02 15:41:00,141,Fraud
406,INV_5,2020-01-02 12:30:00,2020-01-02 14:50:00,140,False Positive
407,INV_2,2020-01-02 13:05:00,2020-01-02 13:17:00,12,False Positive
408,INV_24,2020-01-02 12:35:00,2020-01-02 12:51:00,16,Fraud
409,INV_9,2020-01-02 13:14:00,2020-01-02 13:26:00,12,Fraud
410,INV_7,2020-01-02 13:49:00,2020-01-02 15:35:00,106,False Positive
411,INV_25,2020-01-02 12:05:00,2020-01-02 13:39:00,94,Fraud
412,INV_8,2020-01-02 12:05:00,2020-01-02 13:36:00,91,Fraud
413,INV_1,2020-01-02 13:58:00,2020-01-02 14:24:00,26,False Positive
414,INV_12,2020-01-02 12:18:00,2020-01-02 14:31:00,133,False Positive
415,INV_8,2020-01-02 12:31:00,2020-01-02 13:14:00,43,Fraud
416,INV_12,2020-01-02 13:45:00,2020-01-02 16:29:00,164,False Positive
417,INV_10,2020-01-02 13:07:00,2020-01-02 14:00:00,53,False Positive
418,INV_17,2020-01-02 14:57:00,2020-01-02 17:45:00,168,False Positive
419,INV_15,2020-01-02 14:51:00,2020-01-02 15:21:00,30,Fraud
420,INV_10,2020-01-02 14:54:00,2020-01-02 16:03:00,69,Fraud
421,INV_23,2020-01-02 13:22:00,2020-01-02 14:47:00,85,False Positive
422,INV_8,2020-01-02 14:30:00,2020-01-02 16:33:00,123,Fraud
423,INV_13,2020-01-02 13:41:00,2020-01-02 14:41:00,60,False Positive
424,INV_9,2020-01-02 13:34:00,2020-01-02 15:35:00,121,Fraud
425,INV_21,2020-01-02 14:39:00,2020-01-02 15:40:00,61,False Positive
426,INV_21,2020-01-02 14:22:00,2020-01-02 15:37:00,75,Fraud
427,INV_9,2020-01-02 14:22:00,2020-01-02 16:48:00,146,Fraud
428,INV_13,2020-01-02 14:51:00,2020-01-02 17:39:00,168,Fraud
429,INV_8,2020-01-02 14:08:00,2020-01-02 15:14:00,66,False Positive
430,INV_24,2020-01-02 14:14:00,2020-01-02 16:02:00,108,False Positive
431,INV_14,2020-01-02 14:56:00,2020-01-02 15:14:00,18,Fraud
432,INV_7,2020-01-02 15:25:00,2020-01-02 15:46:00,21,Fraud
433,INV_2,2020-01-02 14:33:00,2020-01-02 15:23:00,50,False Positive
434,INV_23,2020-01-02 14:40:00,2020-01-02 16:58:00,138,False Positive
435,INV_21,2020-01-02 14:49:00,2020-01-02 16:02:00,73,Fraud
436,INV_14,2020-01-02 15:42:00,2020-01-02 17:36:00,114,Fraud
437,INV_16,2020-01-02 14:32:00,2020-01-02 17:19:00,167,False Positive
438,INV_5,2020-01-02 14:30:00,2020-01-02 17:21:00,171,Fraud
439,INV_15,2020-01-02 14:18:00,2020-01-02 14:50:00,32,Fraud
440,INV_20,2020-01-02 14:19:00,2020-01-02 15:58:00,99,False Positive
441,INV_1,2020-01-02 14:44:00,2020-01-02 16:55:00,131,Fraud
442,INV_4,2020-01-02 15:04:00,2020-01-02 15:30:00,26,Fraud
443,INV_6,2020-01-02 15:17:00,2020-01-02 15:56:00,39,Fraud
444,INV_1,2020-01-02 14:41:00,2020-01-02 15:45:00,64,Fraud
445,INV_15,2020-01-02 14:16:00,2020-01-02 15:57:00,101,False Positive
446,INV_9,2020-01-02 15:25:00,2020-01-02 18:06:00,161,False Positive
447,INV_21,2020-01-02 16:28:00,2020-01-02 19:19:00,171,False Positive
448,INV_10,2020-01-02 16:35:00,2020-01-02 16:56:00,21,Fraud
449,INV_15,2020-01-02 15:33:00,2020-01-02 17:45:00,132,Fraud
450,INV_9,2020-01-02 16:01:00,2020-01-02 16:11:00,10,False Positive
451,INV_15,2020-01-02 16:03:00,2020-01-02 18:43:00,160,Fraud
452,INV_14,2020-01-02 15:53:00,2020-01-02 16:39:00,46,Fraud
453,INV_17,2020-01-02 16:58:00,2020-01-02 19:52:00,174,Fraud
454,INV_12,2020-01-02 15:59:00,2020-01-02 18:43:00,164,Fraud
455,INV_7,2020-01-02 16:22:00,2020-01-02 17:58:00,96,False Positive
456,INV_2,2020-01-02 16:20:00,2020-01-02 17:34:00,74,Fraud
457,INV_16,2020-01-02 16:07:00,2020-01-02 16:53:00,46,False Positive
458,INV_16,2020-01-02 16:16:00,2020-01-02 17:21:00,65,Fraud
459,INV_11,2020-01-02 17:28:00,2020-01-02 18:20:00,52,False Positive
460,INV_14,2020-01-02 17:06:00,2020-01-02 19:46:00,160,Fraud
461,INV_8,2020-01-02 16:45:00,2020-01-02 18:12:00,87,False Positive
462,INV_8,2020-01-02 17:49:00,2020-01-02 19:11:00,82,False Positive
463,INV_11,2020-01-02 17:50:00,2020-01-02 19:22:00,92,Fraud
464,INV_9,2020-01-02 17:32:00,2020-01-02 20:09:00,157,Fraud
465,INV_11,2020-01-02 17:12:00,2020-01-02 19:00:00,108,False Positive
466,INV_4,2020-01-02 17:45:00,2020-01-02 20:41:00,176,False Positive
467,INV_20,2020-01-02 17:59:00,2020-01-02 20:39:00,160,Fraud
468,INV_22,2020-01-02 16:19:00,2020-01-02 16:50:00,31,False Positive
469,INV_17,2020-01-02 17:38:00,2020-01-02 19:56:00,138,Fraud
470,INV_5,2020-01-02 17:44:00,2020-01-02 18:11:00,27,Fraud
471,INV_3,2020-01-02 17:04:00,2020-01-02 18:22:00,78,Fraud
472,INV_12,2020-01-02 17:30:00,2020-01-02 19:59:00,149,Fraud
473,INV_11,2020-01-02 17:37:00,2020-01-02 19:44:00,127,False Positive
474,INV_23,2020-01-02 18:44:00,2020-01-02 20:34:00,110,Fraud
475,INV_12,2020-01-02 18:02:00,2020-01-02 18:27:00,25,False Positive
476,INV_15,2020-01-02 17:19:00,2020-01-02 19:07:00,108,False Positive
477,INV_1,2020-01-02 17:15:00,2020-01-02 19:40:00,145,Fraud
478,INV_24,2020-01-02 17:12:00,2020-01-02 19:39:00,147,Fraud
479,INV_9,2020-01-02 17:14:00,2020-01-02 18:37:00,83,Fraud
480,INV_1,2020-01-02 17:59:00,2020-01-02 20:40:00,161,False Positive
481,INV_14,2020-01-02 18:38:00,2020-01-02 20:45:00,127,Fraud
482,INV_25,2020-01-02 18:01:00,2020-01-02 18:53:00,52,Fraud
483,INV_8,2020-01-02 18:46:00,2020-01-02 21:11:00,145,Fraud
484,INV_14,2020-01-02 17:17:00,2020-01-02 19:26:00,129,False Positive
485,INV_19,2020-01-02 19:49:00,2020-01-02 20:24:00,35,Fraud
486,INV_8,2020-01-02 18:05:00,2020-01-02 19:14:00,69,False Positive
487,INV_21,2020-01-02 19:03:00,2020-01-02 19:43:00,40,Fraud
488,INV_18,2020-01-02 19:44:00,2020-01-02 22:18:00,154,False Positive
489,INV_24,2020-01-02 18:31:00,2020-01-02 20:29:00,118,False Positive
490,INV_14,2020-01-02 18:15:00,2020-01-02 19:54:00,99,False Positive
491,INV_6,2020-01-02 19:37:00,2020-01-02 21:03:00,86,Fraud
492,INV_13,2020-01-02 19:21:00,2020-01-02 21:19:00,118,False Positive
493,INV_22,2020-01-02 19:41:00,2020-01-02 20:10:00,29,Fraud
494,INV_4,2020-01-02 18:27:00,2020-01-02 18:40:00,13,Fraud
495,INV_20,2020-01-02 18:09:00,2020-01-02 19:36:00,87,Fraud
496,INV_7,2020-01-02 19:24:00,2020-01-02 21:16:00,112,Fraud
497,INV_1,2020-01-02 19:54:00,2020-01-02 21:07:00,73,False Positive
498,INV_22,2020-01-02 18:08:00,2020-01-02 18:22:00,14,False Positive
499,INV_12,2020-01-02 20:55:00,2020-01-02 21:21:00,26,Fraud
500,INV_2,2020-01-02 19:21:00,2020-01-02 19:52:00,31,Fraud
501,INV_21,2020-01-02 19:54:00,2020-01-02 20:06:00,12,Fraud
502,INV_16,2020-01-02 20:36:00,2020-01-02 22:59:00,143,Fraud
503,INV_4,2020-01-02 20:06:00,2020-01-02 22:46:00,160,False Positive
504,INV_19,2020-01-02 19:41:00,2020-01-02 22:36:00,175,False Positive
505,INV_7,2020-01-02 20:56:00,2020-01-02 23:39:00,163,Fraud
506,INV_8,2020-01-02 20:49:00,2020-01-02 22:14:00,85,False Positive
507,INV_19,2020-01-02 19:44:00,2020-01-02 22:43:00,179,Fraud
508,INV_17,2020-01-02 19:50:00,2020-01-02 20:46:00,56,False Positive
509,INV_7,2020-01-02 20:04:00,2020-01-02 20:47:00,43,Fraud
510,INV_8,2020-01-02 20:08:00,2020-01-02 22:50:00,162,False Positive
511,INV_19,2020-01-02 19:33:00,2020-01-02 21:32:00,119,False Positive
512,INV_24,2020-01-02 21:22:00,2020-01-02 22:52:00,90,Fraud
513,INV_22,2020-01-02 21:09:00,2020-01-02 21:22:00,13,False Positive
514,INV_3,2020-01-02 20:12:00,2020-01-02 22:37:00,145,False Positive
515,INV_6,2020-01-02 21:34:00,2020-01-02 22:51:00,77,False Positive
516,INV_20,2020-01-02 20:50:00,2020-01-02 21:13:00,23,Fraud
517,INV_18,2020-01-02 21:14:00,2020-01-02 21:41:00,27,False Positive
518,INV_16,2020-01-02 20:44:00,2020-01-02 22:19:00,95,Fraud
519,INV_20,2020-01-02 20:05:00,2020-01-02 22:34:00,149,False Positive
520,INV_20,2020-01-02 21:29:00,2020-01-02 23:02:00,93,False Positive
521,INV_25,2020-01-02 22:40:00,2020-01-03 01:20:00,160,False Positive
522,INV_14,2020-01-02 21:53:00,2020-01-02 22:12:00,19,False Positive
523,INV_4,2020-01-02 21:47:00,2020-01-03 00:04:00,137,False Positive
524,INV_11,2020-01-02 22:00:00,2020-01-02 23:35:00,95,Fraud
525,INV_2,2020-01-02 21:50:00,2020-01-02 22:59:00,69,Fraud
526,INV_11,2020-01-02 21:59:00,2020-01-02 23:41:00,102,Fraud
527,INV_7,2020-01-02 22:08:00,2020-01-02 23:37:00,89,False Positive
528,INV_22,2020-01-02 21:26:00,2020-01-02 22:32:00,66,False Positive
529,INV_24,2020-01-02 22:21:00,2020-01-03 00:53:00,152,Fraud
530,INV_20,2020-01-02 21:49:00,2020-01-03 00:11:00,142,Fraud
531,INV_25,2020-01-02 21:56:00,2020-01-02 23:57:00,121,False Positive
532,INV_20,2020-01-02 22:43:00,2020-01-03 00:58:00,135,Fraud
533,INV_15,2020-01-02 22:53:00,2020-01-03 00:31:00,98,Fraud
534,INV_11,2020-01-02 22:33:00,2020-01-03 01:15:00,162,Fraud
535,INV_1,2020-01-02 22:00:00,2020-01-02 23:43:00,103,Fraud
536,INV_18,2020-01-02 23:24:00,2020-01-03 00:03:00,39,False Positive
537,INV_21,2020-01-02 22:32:00,2020-01-02 23:08:00,36,Fraud
538,INV_2,2020-01-02 23:14:00,2020-01-02 23:24:00,10,Fraud
539,INV_22,2020-01-02 23:38:00,2020-01-03 02:13:00,155,Fraud
540,INV_22,2020-01-02 22:39:00,2020-01-03 01:13:00,154,False Positive
541,INV_15,2020-01-02 22:49:00,2020-01-03 00:25:00,96,Fraud
542,INV_12,2020-01-02 22:31:00,2020-01-03 00:25:00,114,False Positive
543,INV_14,2020-01-02 22:41:00,2020-01-03 00:59:00,138,Fraud
544,INV_19,2020-01-02 22:31:00,2020-01-03 00:05:00,94,Fraud
545,INV_17,2020-01-02 22:07:00,2020-01-03 00:25:00,138,False Positive
546,INV_1,2020-01-02 23:03:00,2020-01-03 01:14:00,131,Fraud
547,INV_15,2020-01-02 23:55:00,2020-01-03 01:01:00,66,False Positive
548,INV_8,2020-01-02 23:28:00,2020-01-03 00:33:00,65,False Positive
549,INV_8,2020-01-02 22:32:00,2020-01-03 01:17:00,165,Fraud
550,INV_19,2020-01-02 23:22:00,2020-01-03 01:06:00,104,False Positive
551,INV_12,2020-01-02 23:52:00,2020-01-03 01:13:00,81,False Positive
552,INV_25,2020-01-03 00:56:00,2020-01-03 02:54:00,118,Fraud
553,INV_15,2020-01-03 00:56:00,2020-01-03 03:48:00,172,False Positive
554,INV_2,2020-01-03 00:42:00,2020-01-03 02:39:00,117,Fraud
555,INV_9,2020-01-02 23:14:00,2020-01-03 01:57:00,163,Fraud
556,INV_11,2020-01-02 23:35:00,2020-01-03 02:07:00,152,Fraud
557,INV_6,2020-01-03 00:06:00,2020-01-03 02:05:00,119,Fraud
558,INV_2,2020-01-03 00:07:00,2020-01-03 02:28:00,141,Fraud
559,INV_15,2020-01-03 00:48:00,2020-01-03 03:27:00,159,Fraud
560,INV_25,2020-01-02 23:40:00,2020-01-03 01:02:00,82,Fraud
561,INV_2,2020-01-03 00:31:00,2020-01-03 00:46:00,15,False Positive
562,INV_23,2020-01-02 23:28:00,2020-01-02 23:52:00,24,False Positive
563,INV_6,2020-01-03 00:54:00,2020-01-03 01:45:00,51,False Positive
564,INV_1,2020-01-03 00:18:00,2020-01-03 01:26:00,68,Fraud
565,INV_21,2020-01-02 23:28:00,2020-01-03 02:19:00,171,False Positive
566,INV_16,2020-01-02 23:36:00,2020-01-03 00:38:00,62,Fraud
567,INV_2,2020-01-03 00:45:00,2020-01-03 01:14:00,29,Fraud
568,INV_1,2020-01-02 23:41:00,2020-01-02 23:58:00,17,Fraud
569,INV_6,2020-01-03 00:19:00,2020-01-03 01:14:00,55,Fraud
570,INV_22,2020-01-02 23:20:00,2020-01-02 23:51:00,31,False Positive
571,INV_22,2020-01-03 00:34:00,2020-01-03 02:51:00,137,Fraud
572,INV_18,2020-01-03 01:39:00,2020-01-03 02:07:00,28,Fraud
573,INV_11,2020-01-03 01:25:00,2020-01-03 02:26:00,61,Fraud
574,INV_14,2020-01-03 01:52:00,2020-01-03 04:34:00,162,Fraud
575,INV_22,2020-01-03 00:53:00,2020-01-03 03:17:00,144,Fraud
576,INV_9,2020-01-03 00:48:00,2020-01-03 01:40:00,52,Fraud
577,INV_9,2020-01-03 01:13:00,2020-01-03 02:08:00,55,Fraud
578,INV_24,2020-01-03 00:08:00,2020-01-03 01:42:00,94,Fraud
579,INV_12,2020-01-03 00:27:00,2020-01-03 01:11:00,44,False Positive
580,INV_18,2020-01-03 00:41:00,2020-01-03 02:32:00,111,Fraud
581,INV_16,2020-01-03 02:26:00,2020-01-03 05:02:00,156,False Positive
582,INV_22,2020-01-03 01:28:00,2020-01-03 03:38:00,130,Fraud
583,INV_1,2020-01-03 02:01:00,2020-01-03 03:32:00,91,Fraud
584,INV_10,2020-01-03 01:45:00,2020-01-03 02:44:00,59,Fraud
585,INV_16,2020-01-03 02:25:00,2020-01-03 02:48:00,23,Fraud
586,INV_3,2020-01-03 02:58:00,2020-01-03 05:30:00,152,Fraud
587,INV_24,2020-01-03 02:07:00,2020-01-03 04:00:00,113,False Positive
588,INV_1,2020-01-03 02:09:00,2020-01-03 05:00:00,171,Fraud
589,INV_15,2020-01-03 03:39:00,2020-01-03 04:44:00,65,False Positive
590,INV_13,2020-01-03 03:55:00,2020-01-03 04:56:00,61,Fraud
591,INV_4,2020-01-03 03:52:00,2020-01-03 04:52:00,60,False Positive
592,INV_21,2020-01-03 03:16:00,2020-01-03 04:41:00,85,Fraud
593,INV_17,2020-01-03 04:52:00,2020-01-03 05:58:00,66,Fraud
594,INV_5,2020-01-03 04:45:00,2020-01-03 06:36:00,111,False Positive
595,INV_24,2020-01-03 03:38:00,2020-01-03 04:30:00,52,False Positive
596,INV_15,2020-01-03 04:58:00,2020-01-03 06:15:00,77,Fraud
597,INV_15,2020-01-03 03:09:00,2020-01-03 04:18:00,69,False Positive
598,INV_14,2020-01-03 04:21:00,2020-01-03 05:55:00,94,False Positive
599,INV_12,2020-01-03 04:42:00,2020-01-03 05:45:00,63,Fraud
600,INV_14,2020-01-03 04:39:00,2020-01-03 05:36:00,57,Fraud
601,INV_11,2020-01-03 04:51:00,2020-01-03 05:25:00,34,Fraud
602,INV_6,2020-01-03 04:36:00,2020-01-03 05:06:00,30,Fraud
603,INV_15,2020-01-03 04:37:00,2020-01-03 06:34:00,117,Fraud
604,INV_13,2020-01-03 03:27:00,2020-01-03 06:15:00,168,Fraud
605,INV_13,2020-01-03 04:23:00,2020-01-03 07:22:00,179,Fraud
606,INV_8,2020-01-03 05:11:00,2020-01-03 06:31:00,80,Fraud
607,INV_15,2020-01-03 05:29:00,2020-01-03 05:58:00,29,Fraud
608,INV_9,2020-01-03 05:00:00,2020-01-03 06:43:00,103,False Positive
609,INV_18,2020-01-03 04:29:00,2020-01-03 05:10:00,41,False Positive
610,INV_7,2020-01-03 05:24:00,2020-01-03 08:19:00,175,False Positive
611,INV_24,2020-01-03 05:56:00,2020-01-03 06:36:00,40,Fraud
612,INV_21,2020-01-03 05:51:00,2020-01-03 06:51:00,60,Fraud
613,INV_16,2020-01-03 05:44:00,2020-01-03 07:58:00,134,Fraud
614,INV_10,2020-01-03 05:40:00,2020-01-03 06:33:00,53,Fraud
615,INV_25,2020-01-03 06:10:00,2020-01-03 06:22:00,12,False Positive
616,INV_17,2020-01-03 06:20:00,2020-01-03 06:34:00,14,Fraud
617,INV_18,2020-01-03 06:03:00,2020-01-03 08:18:00,135,False Positive
618,INV_20,2020-01-03 05:46:00,2020-01-03 06:43:00,57,False Positive
619,INV_10,2020-01-03 05:22:00,2020-01-03 06:36:00,74,Fraud
620,INV_3,2020-01-03 05:44:00,2020-01-03 07:42:00,118,Fraud
621,INV_10,2020-01-03 05:37:00,2020-01-03 07:10:00,93,False Positive
622,INV_14,2020-01-03 06:21:00,2020-01-03 09:03:00,162,Fraud
623,INV_25,2020-01-03 06:23:00,2020-01-03 08:35:00,132,Fraud
624,INV_24,2020-01-03 07:32:00,2020-01-03 09:44:00,132,False Positive
625,INV_13,2020-01-03 07:46:00,2020-01-03 09:07:00,81,Fraud
626,INV_22,2020-01-03 07:12:00,2020-01-03 07:48:00,36,False Positive
627,INV_7,2020-01-03 07:16:00,2020-01-03 08:51:00,95,Fraud
628,INV_11,2020-01-03 08:42:00,2020-01-03 11:27:00,165,False Positive
629,INV_1,2020-01-03 08:35:00,2020-01-03 09:00:00,25,Fraud
630,INV_8,2020-01-03 07:52:00,2020-01-03 08:16:00,24,False Positive
631,INV_12,2020-01-03 08:32:00,2020-01-03 09:00:00,28,False Positive
632,INV_11,2020-01-03 07:45:00,2020-01-03 08:47:00,62,False Positive
633,INV_14,2020-01-03 08:08:00,2020-01-03 08:30:00,22,Fraud
634,INV_6,2020-01-03 07:31:00,2020-01-03 09:17:00,106,Fraud
635,INV_16,2020-01-03 07:48:00,2020-01-03 08:03:00,15,False Positive
636,INV_9,2020-01-03 08:56:00,2020-01-03 09:24:00,28,False Positive
637,INV_25,2020-01-03 07:11:00,2020-01-03 08:14:00,63,False Positive
638,INV_10,2020-01-03 07:50:00,2020-01-03 08:22:00,32,Fraud
639,INV_10,2020-01-03 08:50:00,2020-01-03 11:23:00,153,Fraud
640,INV_16,2020-01-03 09:46:00,2020-01-03 10:45:00,59,False Positive
641,INV_12,2020-01-03 08:12:00,2020-01-03 10:04:00,112,False Positive
642,INV_22,2020-01-03 08:46:00,2020-01-03 11:21:00,155,Fraud
643,INV_17,2020-01-03 08:32:00,2020-01-03 09:42:00,70,Fraud
644,INV_17,2020-01-03 09:57:00,2020-01-03 11:33:00,96,False Positive
645,INV_18,2020-01-03 08:05:00,2020-01-03 11:01:00,176,Fraud
646,INV_2,2020-01-03 09:56:00,2020-01-03 10:44:00,48,False Positive
647,INV_16,2020-01-03 09:07:00,2020-01-03 11:37:00,150,Fraud
648,INV_10,2020-01-03 09:58:00,2020-01-03 10:27:00,29,False Positive
649,INV_24,2020-01-03 08:52:00,2020-01-03 10:33:00,101,False Positive
650,INV_14,2020-01-03 09:09:00,2020-01-03 10:38:00,89,Fraud
651,INV_12,2020-01-03 08:24:00,2020-01-03 11:01:00,157,False Positive
652,INV_14,2020-01-03 09:54:00,2020-01-03 10:25:00,31,Fraud
653,INV_2,2020-01-03 09:31:00,2020-01-03 12:28:00,177,Fraud
654,INV_9,2020-01-03 09:18:00,2020-01-03 09:36:00,18,Fraud
655,INV_5,2020-01-03 09:02:00,2020-01-03 11:58:00,176,False Positive
656,INV_19,2020-01-03 09:21:00,2020-01-03 11:38:00,137,Fraud
657,INV_11,2020-01-03 09:05:00,2020-01-03 12:02:00,177,Fraud
658,INV_14,2020-01-03 10:49:00,2020-01-03 11:43:00,54,False Positive
659,INV_10,2020-01-03 10:03:00,2020-01-03 11:05:00,62,False Positive
660,INV_3,2020-01-03 10:38:00,2020-01-03 12:23:00,105,Fraud
661,INV_17,2020-01-03 10:23:00,2020-01-03 10:48:00,25,Fraud
662,INV_20,2020-01-03 10:16:00,2020-01-03 11:00:00,44,Fraud
663,INV_13,2020-01-03 10:05:00,2020-01-03 11:43:00,98,Fraud
664,INV_24,2020-01-03 10:16:00,2020-01-03 12:59:00,163,Fraud
665,INV_9,2020-01-03 10:15:00,2020-01-03 10:41:00,26,False Positive
666,INV_14,2020-01-03 10:36:00,2020-01-03 11:45:00,69,Fraud
667,INV_3,2020-01-03 11:01:00,2020-01-03 11:29:00,28,Fraud
668,INV_5,2020-01-03 11:29:00,2020-01-03 12:03:00,34,False Positive
669,INV_5,2020-01-03 10:54:00,2020-01-03 13:48:00,174,False Positive
670,INV_25,2020-01-03 11:01:00,2020-01-03 13:02:00,121,Fraud
671,INV_13,2020-01-03 10:35:00,2020-01-03 10:59:00,24,Fraud
672,INV_5,2020-01-03 10:54:00,2020-01-03 12:40:00,106,Fraud
673,INV_9,2020-01-03 11:34:00,2020-01-03 12:43:00,69,Fraud
674,INV_17,2020-01-03 10:06:00,2020-01-03 10:35:00,29,False Positive
675,INV_6,2020-01-03 11:46:00,2020-01-03 13:22:00,96,False Positive
676,INV_10,2020-01-03 10:36:00,2020-01-03 11:02:00,26,Fraud
677,INV_6,2020-01-03 10:10:00,2020-01-03 12:20:00,130,False Positive
678,INV_5,2020-01-03 11:38:00,2020-01-03 14:31:00,173,False Positive
679,INV_23,2020-01-03 11:40:00,2020-01-03 12:29:00,49,Fraud
680,INV_24,2020-01-03 10:43:00,2020-01-03 12:04:00,81,Fraud
681,INV_7,2020-01-03 10:39:00,2020-01-03 11:00:00,21,Fraud
682,INV_7,2020-01-03 11:28:00,2020-01-03 13:56:00,148,False Positive
683,INV_18,2020-01-03 11:15:00,2020-01-03 12:40:00,85,False Positive
684,INV_18,2020-01-03 12:56:00,2020-01-03 13:07:00,11,False Positive
685,INV_9,2020-01-03 11:40:00,2020-01-03 13:14:00,94,False Positive
686,INV_15,2020-01-03 11:23:00,2020-01-03 12:34:00,71,False Positive
687,INV_1,2020-01-03 12:23:00,2020-01-03 13:44:00,81,False Positive
688,INV_15,2020-01-03 11:35:00,2020-01-03 12:37:00,62,Fraud
689,INV_1,2020-01-03 12:00:00,2020-01-03 13:17:00,77,Fraud
690,INV_12,2020-01-03 12:49:00,2020-01-03 13:16:00,27,Fraud
691,INV_21,2020-01-03 12:11:00,2020-01-03 13:09:00,58,Fraud
692,INV_4,2020-01-03 11:24:00,2020-01-03 11:44:00,20,False Positive
693,INV_24,2020-01-03 12:43:00,2020-01-03 13:46:00,63,False Positive
694,INV_8,2020-01-03 12:50:00,2020-01-03 15:07:00,137,False Positive
695,INV_2,2020-01-03 12:55:00,2020-01-03 14:57:00,122,Fraud
