Alert_ID,Transaction_ID,Customer_ID,Alert_Date,Risk_Score,Risk_Tier,Investigation_Status
1337,4310996,C574099669,2020-01-13 20:00:00,0.45045963853677695,Medium,Pending
1338,4310997,C47144998,2020-01-13 20:00:00,0.40906125792191794,Medium,Pending
1339,4314132,C562520840,2020-01-13 20:00:00,0.40161531953552176,Medium,Pending
1340,4315161,C1470309363,2020-01-13 20:00:00,0.40493263518419986,Medium,Pending
1341,4315235,C1028158347,2020-01-13 20:00:00,0.43521733741483903,Medium,Pending
1342,4316346,C1623958802,2020-01-13 20:00:00,0.4659766756104744,Medium,Pending
1343,4316607,C1555883414,2020-01-13 20:00:00,0.407359531199868,Medium,Pending
1344,4316608,C1594485619,2020-01-13 20:00:00,0.44008822291979566,Medium,Pending
1345,4318244,C813147886,2020-01-13 20:00:00,0.41490882639952326,Medium,Pending
1346,4319479,C1163242078,2020-01-13 20:00:00,0.4327261859304808,Medium,Pending
1347,4321227,C1189388189,2020-01-13 20:00:00,0.43640242727080936,Medium,Pending
1348,4321965,C1373382549,2020-01-13 20:00:00,0.48904299955459685,Medium,Pending
1349,4326050,C685164369,2020-01-13 20:00:00,0.4385965480283349,Medium,Pending
1350,4327226,C1529020182,2020-01-13 20:00:00,0.46945880847856764,Medium,Pending
1351,4329631,C1258001599,2020-01-13 20:00:00,0.402355809691108,Medium,Pending
1352,4337518,C1761067998,2020-01-13 20:00:00,0.4235338680454585,Medium,Pending
1353,4337885,C1222152851,2020-01-13 20:00:00,0.41906396584772226,Medium,Pending
1354,4338941,C154435424,2020-01-13 20:00:00,0.4379381864310169,Medium,Pending
1355,4340979,C1417158213,2020-01-13 20:00:00,0.41072139535830277,Medium,Pending
1356,4341202,C543560506,2020-01-13 20:00:00,0.41323667700149486,Medium,Pending
1357,4342218,C1631348776,2020-01-13 20:00:00,0.40632599282534554,Medium,Pending
1358,4346765,C1590214537,2020-01-13 20:00:00,0.4289450195342648,Medium,Pending
1359,4348568,C1497121623,2020-01-13 21:00:00,0.4172235924993582,Medium,Pending
1360,4349912,C1597262786,2020-01-13 21:00:00,0.40579514038616116,Medium,Pending
1361,4349931,C1478283231,2020-01-13 21:00:00,0.4129498464015507,Medium,Pending
1362,4350404,C1207793578,2020-01-13 21:00:00,0.41698792154643527,Medium,Pending
1363,4351224,C107792432,2020-01-13 21:00:00,0.4395707943225141,Medium,Pending
1364,4352206,C1290617097,2020-01-13 21:00:00,0.4266637729074408,Medium,Pending
1365,4352207,C1748033986,2020-01-13 21:00:00,0.41034830687057966,Medium,Pending
1366,4353658,C1372492132,2020-01-13 21:00:00,0.45426170077597394,Medium,Pending
1367,4353885,C1836918220,2020-01-13 21:00:00,0.41500766748270507,Medium,Pending
1368,4355079,C278416360,2020-01-13 21:00:00,0.42143156251390057,Medium,Pending
1369,4355855,C14411521,2020-01-13 21:00:00,0.41092679130058457,Medium,Pending
1370,4356007,C895800192,2020-01-13 21:00:00,0.4049398704079761,Medium,Pending
1371,4356063,C278021282,2020-01-13 21:00:00,0.42957373119181697,Medium,Pending
1372,4356319,C223609055,2020-01-13 21:00:00,0.4132426186200824,Medium,Pending
1373,4358412,C574570265,2020-01-13 21:00:00,0.4338694567654698,Medium,Pending
1374,4359436,C525547853,2020-01-13 21:00:00,0.4178693825621958,Medium,Pending
1375,4359437,C1638444720,2020-01-13 21:00:00,0.40841432334711436,Medium,Pending
1376,4361177,C777922542,2020-01-13 21:00:00,0.42264126282241304,Medium,Pending
1377,4361246,C37801058,2020-01-13 21:00:00,0.4421492942180608,Medium,Pending
1378,4362916,C27393111,2020-01-13 22:00:00,0.4008865086266881,Medium,Pending
1379,4363634,C518607630,2020-01-13 22:00:00,0.549084530185173,Medium,Pending
1380,4363635,C1773058354,2020-01-13 22:00:00,0.43503458895267416,Medium,Pending
1381,4364402,C1478534135,2020-01-13 22:00:00,0.4037958652377541,Medium,Pending
1382,4365011,C1357263744,2020-01-13 22:00:00,0.4187144692991138,Medium,Pending
1383,4365380,C499359885,2020-01-13 22:00:00,0.40603392843995034,Medium,Pending
1384,4365889,C987642932,2020-01-13 22:00:00,0.4144564400045955,Medium,Pending
1385,4366052,C888098477,2020-01-13 22:00:00,0.43658391491466486,Medium,Pending
1386,4367614,C265488344,2020-01-13 22:00:00,0.4030420393029457,Medium,Pending
1387,4368422,C649349214,2020-01-13 22:00:00,0.4048343726039238,Medium,Pending
1388,4372378,C200110777,2020-01-13 22:00:00,0.44379380306527755,Medium,Pending
1389,4372884,C787553288,2020-01-13 22:00:00,0.4579126750175302,Medium,Pending
1390,4374153,C1905757781,2020-01-13 23:00:00,0.48882941726615675,Medium,Pending
1391,4374499,C446442065,2020-01-13 23:00:00,0.43411139190535436,Medium,Pending
1392,4375123,C245139496,2020-01-13 23:00:00,0.49555246826516086,Medium,Pending
1393,4375124,C1273636748,2020-01-13 23:00:00,0.4023322828714303,Medium,Pending
1394,4375796,C669394862,2020-01-13 23:00:00,0.42893690141207474,Medium,Pending
1395,4376246,C1846021450,2020-01-13 23:00:00,0.40466751131566825,Medium,Pending
1396,4376310,C1257524161,2020-01-13 23:00:00,0.4752462861026421,Medium,Pending
1397,4377178,C1664081606,2020-01-13 23:00:00,0.4119925921915427,Medium,Pending
1398,4377983,C1317349785,2020-01-13 23:00:00,0.4019719764205538,Medium,Pending
1399,4381240,C743259767,2020-01-13 23:00:00,0.5157801820360944,Medium,Pending
1400,4381375,C854018138,2020-01-13 23:00:00,0.4288712473141737,Medium,Pending
1401,4382269,C551104754,2020-01-13 23:00:00,0.40528644150373583,Medium,Pending
1402,4382297,C313080140,2020-01-13 23:00:00,0.42297487431727976,Medium,Pending
1403,4382823,C101648180,2020-01-13 23:00:00,0.4009329230354767,Medium,Pending
1404,4384243,C497837306,2020-01-14 00:00:00,0.42957279846946184,Medium,Pending
1405,4384350,C966273313,2020-01-14 00:00:00,0.41551634561777484,Medium,Pending
1406,4385617,C1524903518,2020-01-14 00:00:00,0.4027423888817373,Medium,Pending
1407,4386983,C1929732399,2020-01-14 01:00:00,0.4054326150283279,Medium,Pending
1408,4387077,C442604272,2020-01-14 01:00:00,0.44893431787088556,Medium,Pending
1409,4388182,C1579911170,2020-01-14 01:00:00,0.41235031945839096,Medium,Pending
1410,4388183,C1082577868,2020-01-14 01:00:00,0.42368801483935326,Medium,Pending
1411,4389526,C1349307179,2020-01-14 09:00:00,0.4044942970205677,Medium,Pending
1412,4389621,C1016513639,2020-01-14 09:00:00,0.45607475720198426,Medium,Pending
1413,4389676,C740789444,2020-01-14 09:00:00,0.4077949398217566,Medium,Pending
1414,4390188,C1687587052,2020-01-14 09:00:00,0.40469437156903965,Medium,Pending
1415,4395959,C1772397863,2020-01-14 09:00:00,0.4262625404047934,Medium,Pending
1416,4396211,C1297813880,2020-01-14 09:00:00,0.4079716616314645,Medium,Pending
1417,4396422,C41116549,2020-01-14 09:00:00,0.4053397884066387,Medium,Pending
1418,4396610,C2112016245,2020-01-14 09:00:00,0.4772074778141453,Medium,Pending
1419,4398347,C1300682729,2020-01-14 09:00:00,0.4035828256365294,Medium,Pending
1420,4398365,C780511108,2020-01-14 09:00:00,0.41082505005512615,Medium,Pending
1421,4398793,C2129765797,2020-01-14 09:00:00,0.40477517577968725,Medium,Pending
1422,4399547,C834389977,2020-01-14 09:00:00,0.4242417613038719,Medium,Pending
1423,4399566,C1486252600,2020-01-14 09:00:00,0.45491412166334777,Medium,Pending
1424,4402228,C382301751,2020-01-14 09:00:00,0.40684722258046324,Medium,Pending
1425,4402573,C1026192878,2020-01-14 09:00:00,0.41414151029185053,Medium,Pending
1426,4402574,C1260192893,2020-01-14 09:00:00,0.5500846809914047,Medium,Pending
1427,4403848,C1587568335,2020-01-14 09:00:00,0.40608374427924016,Medium,Pending
1428,4404997,C1125023912,2020-01-14 09:00:00,0.48268658597871406,Medium,Pending
1429,4405021,C1852801310,2020-01-14 09:00:00,0.4772431547092493,Medium,Pending
1430,4408102,C216791800,2020-01-14 10:00:00,0.45914235518084934,Medium,Pending
1431,4408244,C2046332895,2020-01-14 10:00:00,0.4024442078124774,Medium,Pending
1432,4408659,C2052359795,2020-01-14 10:00:00,0.4629636175074547,Medium,Pending
1433,4408804,C1277141527,2020-01-14 10:00:00,0.4403395991665259,Medium,Pending
1434,4409293,C533717990,2020-01-14 10:00:00,0.43081493507244245,Medium,Pending
1435,4409341,C499334537,2020-01-14 10:00:00,0.4141497160981197,Medium,Pending
1436,4409892,C203919132,2020-01-14 10:00:00,0.4196578158146577,Medium,Pending
1437,4410032,C395610546,2020-01-14 10:00:00,0.4387621252521565,Medium,Pending
1438,4414032,C1571033712,2020-01-14 10:00:00,0.40323525374588676,Medium,Pending
1439,4415496,C1347912300,2020-01-14 10:00:00,0.43588319009474463,Medium,Pending
1440,4416416,C478153530,2020-01-14 10:00:00,0.435151851188789,Medium,Pending
1441,4417233,C1488560635,2020-01-14 10:00:00,0.4421770135179591,Medium,Pending
1442,4417506,C748235847,2020-01-14 10:00:00,0.4248855984650809,Medium,Pending
1443,4419124,C11074473,2020-01-14 10:00:00,0.4080588194547192,Medium,Pending
1444,4420348,C1406478503,2020-01-14 10:00:00,0.40755044586659794,Medium,Pending
1445,4421097,C81916915,2020-01-14 10:00:00,0.4197480350086559,Medium,Pending
1446,4425287,C1972083223,2020-01-14 10:00:00,0.5419256347940942,Medium,Pending
1447,4425326,C947257260,2020-01-14 10:00:00,0.40432220497567223,Medium,Pending
1448,4425591,C2029372395,2020-01-14 10:00:00,0.46693345467575287,Medium,Pending
1449,4426073,C1770908498,2020-01-14 10:00:00,0.43475985239515236,Medium,Pending
1450,4426834,C1001742979,2020-01-14 10:00:00,0.5338559598751353,Medium,Pending
1451,4427670,C758777577,2020-01-14 10:00:00,0.45059130231499345,Medium,Pending
1452,4427671,C1097157788,2020-01-14 10:00:00,0.41492068987370634,Medium,Pending
1453,4427984,C1237991204,2020-01-14 10:00:00,0.47328754946963536,Medium,Pending
1454,4428918,C1772174901,2020-01-14 10:00:00,0.4185523624112443,Medium,Pending
1455,4429170,C1634248278,2020-01-14 10:00:00,0.4822752417147398,Medium,Pending
1456,4431018,C744686834,2020-01-14 10:00:00,0.41070034201714856,Medium,Pending
1457,4431894,C1939665876,2020-01-14 10:00:00,0.4094493484135284,Medium,Pending
1458,4434966,C1274740928,2020-01-14 11:00:00,0.4045483072330851,Medium,Pending
1459,4435336,C11792760,2020-01-14 11:00:00,0.4489404390979668,Medium,Pending
1460,4436409,C1129165586,2020-01-14 11:00:00,0.4060789221092074,Medium,Pending
1461,4436757,C1993883957,2020-01-14 11:00:00,0.44632828684032544,Medium,Pending
1462,4437374,C1425988274,2020-01-14 11:00:00,0.42100919284775384,Medium,Pending
1463,4439224,C1003422978,2020-01-14 11:00:00,0.5152926861938083,Medium,Pending
1464,4440114,C218292910,2020-01-14 11:00:00,0.4441885936654764,Medium,Pending
1465,4440993,C932958883,2020-01-14 11:00:00,0.425883261481657,Medium,Pending
1466,4441079,C1232151551,2020-01-14 11:00:00,0.4318000399570269,Medium,Pending
1467,4441456,C1551614277,2020-01-14 11:00:00,0.4066427002230013,Medium,Pending
1468,4441795,C495686655,2020-01-14 11:00:00,0.43532702315589544,Medium,Pending
1469,4441903,C590246613,2020-01-14 11:00:00,0.4098892061316517,Medium,Pending
1470,4443725,C516722861,2020-01-14 11:00:00,0.4016185949674844,Medium,Pending
1471,4444870,C1307687986,2020-01-14 11:00:00,0.4184907844115002,Medium,Pending
1472,4445112,C1525862640,2020-01-14 11:00:00,0.4005465213331734,Medium,Pending
1473,4447857,C874717526,2020-01-14 11:00:00,0.4408562660935549,Medium,Pending
1474,4447858,C2069312924,2020-01-14 11:00:00,0.4717900743293417,Medium,Pending
1475,4448417,C1989994352,2020-01-14 11:00:00,0.4033709213851173,Medium,Pending
1476,4448418,C684508774,2020-01-14 11:00:00,0.40353233914275843,Medium,Pending
1477,4449066,C484723168,2020-01-14 11:00:00,0.40802385433020605,Medium,Pending
1478,4450356,C460576175,2020-01-14 11:00:00,0.4065276556065986,Medium,Pending
1479,4452349,C1833845326,2020-01-14 11:00:00,0.4073630967162065,Medium,Pending
1480,4452854,C114844264,2020-01-14 11:00:00,0.42321073086059824,Medium,Pending
1481,4453355,C890260346,2020-01-14 11:00:00,0.4362382925182384,Medium,Pending
1482,4456473,C87592308,2020-01-14 11:00:00,0.5031020250026481,Medium,Pending
1483,4457115,C1226654312,2020-01-14 11:00:00,0.4569234083194367,Medium,Pending
1484,4457639,C331404256,2020-01-14 11:00:00,0.451986414319205,Medium,Pending
1485,4458907,C1133709329,2020-01-14 11:00:00,0.4046139537589586,Medium,Pending
1486,4459769,C1575817529,2020-01-14 11:00:00,0.40086394065286063,Medium,Pending
1487,4460172,C1881422556,2020-01-14 11:00:00,0.4063959610102299,Medium,Pending
1488,4460618,C658894985,2020-01-14 11:00:00,0.46038274287262393,Medium,Pending
1489,4460801,C1432845990,2020-01-14 11:00:00,0.42700229319633554,Medium,Pending
1490,4463959,C316001572,2020-01-14 12:00:00,0.4112794382669805,Medium,Pending
1491,4465418,C1086379316,2020-01-14 12:00:00,0.4375613371443645,Medium,Pending
1492,4465472,C102436798,2020-01-14 12:00:00,0.40095124537345,Medium,Pending
1493,4468197,C2108347964,2020-01-14 12:00:00,0.4114155122212101,Medium,Pending
1494,4468198,C1390352244,2020-01-14 12:00:00,0.4411615707749048,Medium,Pending
1495,4470822,C423937426,2020-01-14 12:00:00,0.415111555019376,Medium,Pending
1496,4472149,C264560663,2020-01-14 12:00:00,0.4140811086065882,Medium,Pending
1497,4472177,C882284085,2020-01-14 12:00:00,0.5123154375720951,Medium,Pending
1498,4474110,C2034341245,2020-01-14 12:00:00,0.48313226211853644,Medium,Pending
1499,4474892,C2030565248,2020-01-14 12:00:00,0.4166353108500514,Medium,Pending
1500,4475025,C1215728534,2020-01-14 12:00:00,0.44508899239789024,Medium,Pending
1501,4479635,C1458910977,2020-01-14 12:00:00,0.43230759917358386,Medium,Pending
1502,4479933,C167782479,2020-01-14 12:00:00,0.44171608352861275,Medium,Pending
1503,4480053,C671335139,2020-01-14 12:00:00,0.44275316568775464,Medium,Pending
1504,4480152,C984903452,2020-01-14 12:00:00,0.428080718323086,Medium,Pending
1505,4480388,C1767012502,2020-01-14 12:00:00,0.41566832045128366,Medium,Pending
1506,4481982,C529692739,2020-01-14 12:00:00,0.40640819331787553,Medium,Pending
1507,4483936,C127804441,2020-01-14 12:00:00,0.40727145723699854,Medium,Pending
1508,4484099,C1287022784,2020-01-14 12:00:00,0.4039254294441682,Medium,Pending
1509,4484535,C157611509,2020-01-14 12:00:00,0.4707250709243264,Medium,Pending
1510,4484805,C1179879087,2020-01-14 12:00:00,0.4749582272441071,Medium,Pending
1511,4485719,C961577000,2020-01-14 12:00:00,0.42111661258384203,Medium,Pending
1512,4485728,C221759450,2020-01-14 12:00:00,0.419852950069467,Medium,Pending
1513,4486306,C414681777,2020-01-14 12:00:00,0.4173761684761352,Medium,Pending
1514,4486489,C723700738,2020-01-14 12:00:00,0.4014972915402596,Medium,Pending
1515,4486726,C2018281675,2020-01-14 12:00:00,0.4333743022716261,Medium,Pending
1516,4487458,C428449280,2020-01-14 12:00:00,0.43821707889586625,Medium,Pending
1517,4492959,C2019116395,2020-01-14 12:00:00,0.4273874555848877,Medium,Pending
1518,4492960,C1437390065,2020-01-14 12:00:00,0.4104841024013558,Medium,Pending
1519,4493115,C496216502,2020-01-14 13:00:00,0.4031383501173973,Medium,Pending
1520,4493328,C955576824,2020-01-14 13:00:00,0.42288197553416795,Medium,Pending
1521,4493398,C1837657418,2020-01-14 13:00:00,0.4202361871185709,Medium,Pending
1522,4493399,C1556514087,2020-01-14 13:00:00,0.4369872053429632,Medium,Pending
1523,4493790,C757801156,2020-01-14 13:00:00,0.4048680001297681,Medium,Pending
1524,4493797,C185209240,2020-01-14 13:00:00,0.4074106972073924,Medium,Pending
1525,4493905,C242646577,2020-01-14 13:00:00,0.43583432704368297,Medium,Pending
1526,4494043,C150404492,2020-01-14 13:00:00,0.4260597137271837,Medium,Pending
1527,4494044,C1904292362,2020-01-14 13:00:00,0.41368741943351856,Medium,Pending
1528,4494333,C1324396591,2020-01-14 13:00:00,0.4126797434705753,Medium,Pending
1529,4494334,C1155959239,2020-01-14 13:00:00,0.4073946424645131,Medium,Pending
1530,4494380,C1461136068,2020-01-14 13:00:00,0.4293029098268664,Medium,Pending
1531,4494863,C458058672,2020-01-14 13:00:00,0.5302468527369355,Medium,Pending
1532,4495318,C723936604,2020-01-14 13:00:00,0.43992733194811207,Medium,Pending
1533,4497110,C890634131,2020-01-14 13:00:00,0.454611381854894,Medium,Pending
1534,4497111,C1093128101,2020-01-14 13:00:00,0.4396690915826764,Medium,Pending
1535,4497149,C432426403,2020-01-14 13:00:00,0.45124137367793504,Medium,Pending
1536,4498790,C1404700381,2020-01-14 13:00:00,0.46244965939756577,Medium,Pending
1537,4499232,C449945225,2020-01-14 13:00:00,0.5055974436274188,Medium,Pending
1538,4499233,C1253804092,2020-01-14 13:00:00,0.4207576956000232,Medium,Pending
1539,4500678,C853004055,2020-01-14 13:00:00,0.41477546663857334,Medium,Pending
1540,4500894,C1511816481,2020-01-14 13:00:00,0.41117096503469763,Medium,Pending
1541,4501278,C521100537,2020-01-14 13:00:00,0.44883046039516405,Medium,Pending
1542,4501685,C1746853984,2020-01-14 13:00:00,0.4674684065349391,Medium,Pending
1543,4501686,C1842044776,2020-01-14 13:00:00,0.4292902645408375,Medium,Pending
1544,4502483,C32302491,2020-01-14 13:00:00,0.44352548523979995,Medium,Pending
1545,4503214,C659281199,2020-01-14 13:00:00,0.4036626295066157,Medium,Pending
1546,4503809,C415923572,2020-01-14 13:00:00,0.45696165743230355,Medium,Pending
1547,4506618,C1850507083,2020-01-14 13:00:00,0.527876661818394,Medium,Pending
1548,4509536,C918789312,2020-01-14 13:00:00,0.4030431356568164,Medium,Pending
1549,4510385,C1326839139,2020-01-14 13:00:00,0.4702779828285245,Medium,Pending
1550,4513638,C19138823,2020-01-14 13:00:00,0.501050577069932,Medium,Pending
1551,4514413,C123878913,2020-01-14 13:00:00,0.4126691873826711,Medium,Pending
1552,4515101,C696842553,2020-01-14 13:00:00,0.44848750123227177,Medium,Pending
1553,4515258,C2140782508,2020-01-14 13:00:00,0.4098267110836496,Medium,Pending
1554,4516293,C803802627,2020-01-14 13:00:00,0.4322617219244306,Medium,Pending
1555,4517345,C1738888087,2020-01-14 13:00:00,0.41330211930978505,Medium,Pending
1556,4517626,C260511138,2020-01-14 13:00:00,0.41595703217003516,Medium,Pending
1557,4517639,C1414309133,2020-01-14 13:00:00,0.41344777165172,Medium,Pending
1558,4518311,C1604877964,2020-01-14 13:00:00,0.4014425682699067,Medium,Pending
1559,4519773,C608189261,2020-01-14 13:00:00,0.4041299412765118,Medium,Pending
1560,4521173,C411662526,2020-01-14 14:00:00,0.42373345737840423,Medium,Pending
1561,4521250,C71946847,2020-01-14 14:00:00,0.4481929829041842,Medium,Pending
1562,4521269,C1303502312,2020-01-14 14:00:00,0.4141643096668403,Medium,Pending
1563,4521489,C1194697054,2020-01-14 14:00:00,0.41537582544468105,Medium,Pending
1564,4521582,C133111369,2020-01-14 14:00:00,0.4176979747257108,Medium,Pending
1565,4521726,C1724927440,2020-01-14 14:00:00,0.40150256598749856,Medium,Pending
1566,4521821,C1608477018,2020-01-14 14:00:00,0.44464788552238,Medium,Pending
1567,4522112,C79813575,2020-01-14 14:00:00,0.4130076578476245,Medium,Pending
1568,4522359,C680158042,2020-01-14 14:00:00,0.4142599794334385,Medium,Pending
1569,4522423,C891098606,2020-01-14 14:00:00,0.4808489470409433,Medium,Pending
1570,4522679,C2052286488,2020-01-14 14:00:00,0.4527308867555267,Medium,Pending
1571,4523073,C788759110,2020-01-14 14:00:00,0.41228435581600315,Medium,Pending
1572,4523450,C1781311279,2020-01-14 14:00:00,0.4571732476717326,Medium,Pending
1573,4523788,C1498137626,2020-01-14 14:00:00,0.4190794436021013,Medium,Pending
1574,4524315,C614014533,2020-01-14 14:00:00,0.4303600765619562,Medium,Pending
1575,4524759,C1635368267,2020-01-14 14:00:00,0.4074232111187431,Medium,Pending
1576,4525589,C840607329,2020-01-14 14:00:00,0.40958885779666293,Medium,Pending
1577,4526045,C1992231943,2020-01-14 14:00:00,0.4668303922629254,Medium,Pending
1578,4526046,C1559251290,2020-01-14 14:00:00,0.40837459980904056,Medium,Pending
1579,4526361,C967510047,2020-01-14 14:00:00,0.46321691977511564,Medium,Pending
1580,4526512,C2002749387,2020-01-14 14:00:00,0.49844286762374246,Medium,Pending
1581,4526532,C352211762,2020-01-14 14:00:00,0.4277977845156862,Medium,Pending
1582,4527221,C1699594363,2020-01-14 14:00:00,0.41263221597373506,Medium,Pending
1583,4527293,C646814616,2020-01-14 14:00:00,0.45458815746199716,Medium,Pending
1584,4527694,C815272084,2020-01-14 14:00:00,0.47264804752136647,Medium,Pending
1585,4527806,C1835993430,2020-01-14 14:00:00,0.40675311386306723,Medium,Pending
1586,4528257,C1999313816,2020-01-14 14:00:00,0.47588365713091435,Medium,Pending
1587,4528722,C327762915,2020-01-14 14:00:00,0.4158059568176804,Medium,Pending
1588,4529335,C676797940,2020-01-14 14:00:00,0.45748213869249676,Medium,Pending
1589,4530843,C392557585,2020-01-14 14:00:00,0.5194324130070652,Medium,Pending
1590,4531495,C1719483666,2020-01-14 14:00:00,0.40606229666261073,Medium,Pending
1591,4531527,C1272088580,2020-01-14 14:00:00,0.43023207317758355,Medium,Pending
1592,4531625,C1925384323,2020-01-14 14:00:00,0.44034577619945026,Medium,Pending
1593,4532103,C1089947818,2020-01-14 14:00:00,0.48342195290045165,Medium,Pending
1594,4532163,C1864681639,2020-01-14 14:00:00,0.4255463721317789,Medium,Pending
1595,4532363,C1686866340,2020-01-14 14:00:00,0.41683227064498557,Medium,Pending
1596,4532366,C978561141,2020-01-14 14:00:00,0.40818328253760516,Medium,Pending
1597,4532516,C846468185,2020-01-14 14:00:00,0.43412321494491024,Medium,Pending
1598,4532824,C144218070,2020-01-14 14:00:00,0.4547165363432166,Medium,Pending
1599,4533054,C1557258060,2020-01-14 14:00:00,0.409004192320559,Medium,Pending
1600,4533259,C2015653425,2020-01-14 14:00:00,0.43763827235180885,Medium,Pending
1601,4533675,C1035700459,2020-01-14 14:00:00,0.4281422936726204,Medium,Pending
1602,4533902,C2083782049,2020-01-14 14:00:00,0.4437716919118729,Medium,Pending
1603,4534200,C726217649,2020-01-14 14:00:00,0.4033288148542495,Medium,Pending
1604,4534302,C1755296967,2020-01-14 14:00:00,0.4127359568402321,Medium,Pending
1605,4534413,C129619778,2020-01-14 14:00:00,0.461335050428466,Medium,Pending
1606,4534799,C2028256943,2020-01-14 14:00:00,0.41402628371962547,Medium,Pending
1607,4534854,C595106415,2020-01-14 14:00:00,0.412319031310462,Medium,Pending
1608,4535297,C1018882205,2020-01-14 14:00:00,0.4125482532432305,Medium,Pending
1609,4535376,C2054512784,2020-01-14 14:00:00,0.4248353806268479,Medium,Pending
1610,4535377,C1237933058,2020-01-14 14:00:00,0.4366016376237756,Medium,Pending
1611,4535415,C1696369332,2020-01-14 14:00:00,0.4593780168201783,Medium,Pending
1612,4535417,C1086985682,2020-01-14 14:00:00,0.41334518642806944,Medium,Pending
1613,4535771,C1939399250,2020-01-14 14:00:00,0.45248716620726326,Medium,Pending
1614,4535805,C1544516101,2020-01-14 14:00:00,0.48923716898165415,Medium,Pending
1615,4537083,C723245251,2020-01-14 14:00:00,0.40512993693189875,Medium,Pending
1616,4537191,C1726418400,2020-01-14 14:00:00,0.41246968262927325,Medium,Pending
1617,4537543,C1888799155,2020-01-14 14:00:00,0.4145174457104965,Medium,Pending
1618,4537738,C903880377,2020-01-14 14:00:00,0.4043395165236863,Medium,Pending
1619,4538001,C1759748566,2020-01-14 14:00:00,0.4159825570963459,Medium,Pending
1620,4538036,C1344642379,2020-01-14 14:00:00,0.47007055508408696,Medium,Pending
1621,4539222,C704104644,2020-01-14 14:00:00,0.47255092460695886,Medium,Pending
1622,4539347,C20830562,2020-01-14 14:00:00,0.4204080309524029,Medium,Pending
1623,4539395,C1375810139,2020-01-14 14:00:00,0.5057417180874981,Medium,Pending
1624,4539846,C107163285,2020-01-14 14:00:00,0.4043157405843018,Medium,Pending
1625,4539863,C1566352417,2020-01-14 14:00:00,0.4284433300020335,Medium,Pending
1626,4540030,C1177525019,2020-01-14 14:00:00,0.4053884012779097,Medium,Pending
1627,4540247,C923093423,2020-01-14 14:00:00,0.5359730400225929,Medium,Pending
1628,4540497,C707949401,2020-01-14 14:00:00,0.4200924915399986,Medium,Pending
1629,4540648,C572332517,2020-01-14 14:00:00,0.40134484784680413,Medium,Pending
1630,4540694,C89682798,2020-01-14 14:00:00,0.43930849406306044,Medium,Pending
1631,4541010,C1600032449,2020-01-14 14:00:00,0.4017346667294259,Medium,Pending
1632,4541175,C1743500338,2020-01-14 14:00:00,0.4471929658956796,Medium,Pending
1633,4541356,C1877847277,2020-01-14 14:00:00,0.4293195744965659,Medium,Pending
1634,4542059,C1728343097,2020-01-14 14:00:00,0.4074463263230025,Medium,Pending
1635,4542060,C37432101,2020-01-14 14:00:00,0.484253197440944,Medium,Pending
1636,4542128,C450016527,2020-01-14 14:00:00,0.4424162955708265,Medium,Pending
1637,4542133,C1059848299,2020-01-14 14:00:00,0.428391251338027,Medium,Pending
1638,4542902,C1813644486,2020-01-14 14:00:00,0.42179538995759347,Medium,Pending
1639,4542903,C849337327,2020-01-14 14:00:00,0.44855957042764383,Medium,Pending
1640,4543390,C126360174,2020-01-14 14:00:00,0.40645005368212733,Medium,Pending
1641,4543771,C1829604032,2020-01-14 14:00:00,0.4606381269178226,Medium,Pending
1642,4543887,C363203558,2020-01-14 14:00:00,0.40620213474746175,Medium,Pending
1643,4544048,C1367964333,2020-01-14 14:00:00,0.4037556144594012,Medium,Pending
1644,4544495,C1365416060,2020-01-14 14:00:00,0.4020632319979644,Medium,Pending
1645,4544562,C440570628,2020-01-14 14:00:00,0.4040927389964555,Medium,Pending
1646,4544958,C39983192,2020-01-14 14:00:00,0.4100015313300757,Medium,Pending
1647,4545967,C232518469,2020-01-14 14:00:00,0.4256761106462674,Medium,Pending
1648,4546110,C1886544249,2020-01-14 14:00:00,0.41145240821275153,Medium,Pending
1649,4546536,C1133368284,2020-01-14 14:00:00,0.4243014083608674,Medium,Pending
1650,4546914,C1095413372,2020-01-14 14:00:00,0.4227780580122679,Medium,Pending
1651,4548004,C1506053377,2020-01-14 15:00:00,0.46070366478510055,Medium,Pending
1652,4548387,C718842827,2020-01-14 15:00:00,0.5274495086752754,Medium,Pending
1653,4549262,C1077341747,2020-01-14 15:00:00,0.41646897415186535,Medium,Pending
1654,4549325,C637601184,2020-01-14 15:00:00,0.4045533195367299,Medium,Pending
1655,4550821,C922318945,2020-01-14 15:00:00,0.5335894678926638,Medium,Pending
1656,4550877,C977002279,2020-01-14 15:00:00,0.4600336611196854,Medium,Pending
1657,4551175,C1718326538,2020-01-14 15:00:00,0.4164464410850849,Medium,Pending
1658,4551351,C1781403119,2020-01-14 15:00:00,0.40338718307150995,Medium,Pending
1659,4551592,C811136167,2020-01-14 15:00:00,0.4115027858207662,Medium,Pending
1660,4552526,C1596936737,2020-01-14 15:00:00,0.40452337587801485,Medium,Pending
1661,4553290,C1440244442,2020-01-14 15:00:00,0.45629172812419905,Medium,Pending
1662,4553337,C1078680771,2020-01-14 15:00:00,0.4352918142120948,Medium,Pending
1663,4553904,C1042428652,2020-01-14 15:00:00,0.45153858363466004,Medium,Pending
1664,4554051,C1297462615,2020-01-14 15:00:00,0.4358996369172111,Medium,Pending
